split,word,clip
train,three,f250345e_nohash_0
train,three,f2898d06_nohash_0
train,three,f2898d06_nohash_1
train,three,f2898d06_nohash_3
train,three,f2f0d244_nohash_2
train,three,f45fcf9a_nohash_0
train,three,f5341341_nohash_4
train,three,f5733968_nohash_0
train,three,f68160c0_nohash_2
train,three,f8f60f59_nohash_2
train,three,fbe51750_nohash_0
train,three,fd9c7413_nohash_0
train,three,ff63ab0b_nohash_0
train,tree,01648c51_nohash_0
train,tree,0165e0e8_nohash_0
train,tree,0397ecda_nohash_1
train,tree,05cf43ef_nohash_0
train,tree,07ad9b59_nohash_1
train,tree,095847e4_nohash_0
train,tree,1338a799_nohash_0
train,tree,13d7b8c9_nohash_1
train,tree,15574821_nohash_0
train,tree,18c54a68_nohash_0
train,tree,1c1060b1_nohash_2
train,tree,20a0d54b_nohash_0
train,tree,22cb56b3_nohash_0
train,tree,24a3e589_nohash_0
train,tree,24b82192_nohash_0
train,tree,2ad772d6_nohash_0
train,tree,2b42e7a2_nohash_0
train,tree,31fd5cf5_nohash_1
train,tree,377e916b_nohash_0
train,tree,39543cfd_nohash_0
train,tree,3cdecb0b_nohash_0
train,tree,3efa7ec4_nohash_1
train,tree,402e2977_nohash_0
train,tree,48463cbc_nohash_2
train,tree,4a1e736b_nohash_0
train,tree,4f5c0b28_nohash_0
train,tree,5165cf0a_nohash_0
train,tree,5b09db89_nohash_0
train,tree,60472d26_nohash_0
train,tree,6078eb0d_nohash_1
train,tree,64a80906_nohash_0
train,tree,66aa0f29_nohash_0
train,tree,6a203e0e_nohash_1
train,tree,6a203e0e_nohash_3
train,tree,6c6aa323_nohash_1
train,tree,7e556a2c_nohash_0
train,tree,7ff4fc72_nohash_0
train,tree,80b8eab4_nohash_1
train,tree,8781f4c1_nohash_1
train,tree,87d5e978_nohash_0
train,tree,8aa35b0c_nohash_0
train,tree,8c7c9168_nohash_0
train,tree,8ca3b1db_nohash_0
train,tree,902258bb_nohash_1
train,tree,90735d8b_nohash_0
train,tree,99b05bcf_nohash_0
train,tree,9a8d8d34_nohash_0
train,tree,9e075bf1_nohash_0
train,tree,9e6bb505_nohash_0
train,tree,a3255f5c_nohash_0
train,tree,a40c62f1_nohash_0
train,tree,a527cb3c_nohash_1
train,tree,a7acbbeb_nohash_0
train,tree,a9b4c2ef_nohash_0
train,tree,aac5b7c1_nohash_2
train,tree,b06c19b0_nohash_1
train,tree,b1114e4f_nohash_1
train,tree,b15fc37d_nohash_0
train,tree,b4aa9fef_nohash_0
train,tree,b5552931_nohash_0
train,tree,b59fa113_nohash_0
train,tree,b59fe16d_nohash_0
train,tree,bcdaa7a9_nohash_0
train,tree,bfdb9801_nohash_0
train,tree,c0c0d87d_nohash_0
train,tree,c0f8f4df_nohash_0
train,tree,c4533c47_nohash_0
train,tree,c5570933_nohash_0
train,tree,c578beb0_nohash_0
train,tree,c7b4049e_nohash_1
train,tree,caf1803e_nohash_1
train,tree,cb5d2c6e_nohash_0
train,tree,cc2f1a85_nohash_0
train,tree,cd3331a6_nohash_0
train,tree,ce49cb60_nohash_0
train,tree,d8ed3745_nohash_0
train,tree,e10e2cbb_nohash_1
train,tree,e2286c18_nohash_0
train,tree,e3e49931_nohash_0
train,tree,e6515415_nohash_0
train,tree,e6515415_nohash_1
train,tree,ea7ca285_nohash_0
train,tree,ea9f8e11_nohash_1
train,tree,f2e9b610_nohash_0
train,tree,f4386675_nohash_1
train,tree,fb9d6d23_nohash_1
train,two,0362539c_nohash_0
train,two,03cf93b1_nohash_2
train,two,042a8dde_nohash_3
train,two,050170cb_nohash_2
train,two,0585b66d_nohash_3
train,two,0b56bcfe_nohash_0
train,two,0ba018fc_nohash_3
train,two,0d6d7360_nohash_1
train,two,0f46028a_nohash_0
train,two,0f46028a_nohash_4
train,two,0f7266cf_nohash_2
train,two,106a6183_nohash_1
train,two,10ace7eb_nohash_1
train,two,113b3fbc_nohash_2
train,two,118261a9_nohash_1
train,two,126a31d2_nohash_0
train,two,1338a799_nohash_3
train,two,1496195a_nohash_3
train,two,15b0c947_nohash_0
train,two,15b0c947_nohash_2
train,two,15c563d7_nohash_1
train,two,16d41d07_nohash_0
train,two,172dc2b0_nohash_1
train,two,1746d7b6_nohash_0
train,two,179a61b7_nohash_0
train,two,1b835b87_nohash_1
train,two,1c3f4fac_nohash_1
train,two,1cbcc7a7_nohash_0
train,two,211b928a_nohash_4
train,two,215699ff_nohash_0
train,two,24a3e589_nohash_0
train,two,28ce0c58_nohash_0
train,two,28e47b1a_nohash_1
train,two,29229c21_nohash_0
train,two,29fb33da_nohash_0
train,two,2f0a410b_nohash_1
train,two,2f0ce4d9_nohash_0
train,two,2f813234_nohash_1
train,two,2fee065a_nohash_0
train,two,36050ef3_nohash_4
train,two,38c388bc_nohash_1
train,two,39833acb_nohash_3
train,two,3a33d3a4_nohash_1
train,two,3b3d2f59_nohash_1
train,two,3bfd30e6_nohash_0
train,two,3d53244b_nohash_2
train,two,3e31dffe_nohash_3
train,two,41777abb_nohash_0
train,two,493392c6_nohash_0
train,two,513aeddf_nohash_0
train,two,513aeddf_nohash_4
train,two,51c5601d_nohash_4
train,two,542f38a2_nohash_0
train,two,54ad8f22_nohash_1
train,two,54b6d355_nohash_4
train,two,57b68383_nohash_1
train,two,5a5721f8_nohash_3
train,two,5a9f7324_nohash_0
train,two,5c39594f_nohash_1
train,two,5cf1ecce_nohash_0
train,two,5d0ab165_nohash_0
train,two,5ebc1cda_nohash_1
train,two,61482e52_nohash_3
train,two,619b5164_nohash_0
train,two,62f05757_nohash_4
train,two,645ed69d_nohash_0
train,two,64a80906_nohash_1
train,two,64da5281_nohash_0
train,two,64df20d8_nohash_1
train,two,64f83f0e_nohash_0
train,two,65846c5f_nohash_0
train,two,65f2531f_nohash_0
train,two,66aa0f29_nohash_0
train,two,6904f0cb_nohash_2
train,two,6904f0cb_nohash_3
train,two,6ace4fe1_nohash_0
train,two,6bf5baf3_nohash_0
train,two,6bf5baf3_nohash_2
train,two,6fb3d5a7_nohash_2
train,two,70a00e98_nohash_3
train,two,773e26f7_nohash_0
train,two,7d8babdb_nohash_0
train,two,7e843da8_nohash_0
train,two,7f208e83_nohash_0
train,two,7f9eb952_nohash_1
train,two,7fb8d703_nohash_3
train,two,8134f43f_nohash_0
train,two,8281a2a8_nohash_3
train,two,833d9f56_nohash_0
train,two,8353fea1_nohash_0
train,two,8549f25d_nohash_0
train,two,87d5e978_nohash_2
train,two,884ae8e1_nohash_1
train,two,890e4ee2_nohash_0
train,two,89947bd7_nohash_0
train,two,8dd24423_nohash_0
train,two,8e05039f_nohash_2
train,two,8e884ec4_nohash_0
train,two,92b2bf59_nohash_0
train,two,953fe1ad_nohash_0
train,two,954f190f_nohash_2
train,two,98ea0818_nohash_1
train,two,9a3f97f8_nohash_1
train,two,9b027ecf_nohash_0
train,two,9b02d503_nohash_1
train,two,9b02d503_nohash_3
train,two,9e42ae25_nohash_0
train,two,9e46cfa1_nohash_0
train,two,9fac5701_nohash_3
train,two,a05a90c1_nohash_4
train,two,a24582a0_nohash_0
train,two,a56859ea_nohash_1
train,two,a5d1becc_nohash_3
train,two,a74f3917_nohash_0
train,two,a7545b9f_nohash_0
train,two,a77fbcfd_nohash_2
train,two,a8cb6dda_nohash_0
train,two,ace072ba_nohash_2
train,two,aff582a1_nohash_3
train,two,b29f8b23_nohash_3
train,two,b2ae3928_nohash_0
train,two,b3327675_nohash_0
train,two,b43de700_nohash_2
train,two,b66f4f93_nohash_6
train,two,b8874962_nohash_2
train,two,bab36420_nohash_2
train,two,bde0f20a_nohash_4
train,two,bde0f20a_nohash_5
train,two,bfdb9801_nohash_2
train,two,c0c0d87d_nohash_0
train,two,c0fb6812_nohash_2
train,two,c4533c47_nohash_0
train,two,c50f55b8_nohash_9
train,two,c661be6e_nohash_0
train,two,cce7416f_nohash_5
train,two,cce7416f_nohash_8
train,two,cd7f8c1b_nohash_4
train,two,d31d8dd7_nohash_0
train,two,d37e4bf1_nohash_0
train,two,d394ef8e_nohash_0
train,two,d71ad617_nohash_0
train,two,d7559b2d_nohash_0
train,two,d9b8fab2_nohash_0
train,two,db9cd41d_nohash_1
train,two,ddedba85_nohash_2
train,two,df280250_nohash_0
train,two,e20be42a_nohash_0
train,two,e7ea8b76_nohash_1
train,two,e82914c0_nohash_1
train,two,e855b8f1_nohash_0
train,two,e91d173e_nohash_0
train,two,e9bc5cc2_nohash_3
train,two,eb3f7d82_nohash_1
train,two,eb67fcbc_nohash_0
train,two,ec201020_nohash_4
train,two,ed032775_nohash_0
train,two,f00180d0_nohash_2
train,two,f0ebef1b_nohash_1
train,two,f104f742_nohash_1
train,two,f2e9b610_nohash_0
train,two,f5733968_nohash_4
train,two,f575faf3_nohash_3
train,two,f5e44d34_nohash_0
train,two,f7879738_nohash_1
train,two,f8f60f59_nohash_2
train,two,fa57ab3b_nohash_3
train,two,fb01a182_nohash_2
train,two,fb2f3242_nohash_2
train,two,fbb56351_nohash_0
train,two,fbb56351_nohash_4
train,two,fbf3dd31_nohash_0
train,visual,02ade946_nohash_4
train,visual,06f6c194_nohash_3
train,visual,0ba018fc_nohash_2
train,visual,0f7266cf_nohash_2
train,visual,195c120a_nohash_2
train,visual,1b42b551_nohash_1
train,visual,1b5ba788_nohash_1
train,visual,1c84a139_nohash_3
train,visual,1dc86f91_nohash_3
train,visual,211b928a_nohash_2
train,visual,234d6a48_nohash_1
train,visual,234d6a48_nohash_3
train,visual,25e95412_nohash_5
train,visual,29dce108_nohash_1
train,visual,29dce108_nohash_2
train,visual,2e75d37a_nohash_1
train,visual,2fcb6397_nohash_3
train,visual,3102f006_nohash_1
train,visual,31fd5cf5_nohash_0
train,visual,322d17d3_nohash_1
train,visual,332d33b1_nohash_3
train,visual,333d7ddb_nohash_2
train,visual,3437d72e_nohash_0
train,visual,3a53b856_nohash_0
train,visual,3b3d2f59_nohash_1
train,visual,3d794813_nohash_1
train,visual,42398aab_nohash_0
train,visual,42a99aec_nohash_2
train,visual,472b8045_nohash_0
train,visual,4995d875_nohash_2
train,visual,4c3cddb8_nohash_0
train,visual,4c3cddb8_nohash_3
train,visual,4c6944d6_nohash_1
train,visual,513aeddf_nohash_2
train,visual,54ad8f22_nohash_1
train,visual,578d3efb_nohash_3
train,visual,6347b393_nohash_1
train,visual,63f042c6_nohash_0
train,visual,7213ed54_nohash_0
train,visual,7f9eb952_nohash_1
train,visual,8353fea1_nohash_0
train,visual,85851131_nohash_1
train,visual,85ac0c1b_nohash_0
train,visual,8b25410a_nohash_3
train,visual,8b367d88_nohash_1
train,visual,8e523821_nohash_1
train,visual,954f190f_nohash_3
train,visual,983577be_nohash_0
train,visual,9b8a7439_nohash_0
train,visual,a489191a_nohash_3
train,visual,a77fbcfd_nohash_3
train,visual,a928cc5b_nohash_0
train,visual,a95dbfd4_nohash_0
train,visual,af6fbbf5_nohash_1
train,visual,af790082_nohash_3
train,visual,b29f8b23_nohash_0
train,visual,b4ea0d9a_nohash_2
train,visual,b528edb3_nohash_1
train,visual,b6573c88_nohash_0
train,visual,bc999754_nohash_0
train,visual,bcf614a2_nohash_4
train,visual,bd76a7fd_nohash_2
train,visual,bde0f20a_nohash_0
train,visual,d394ef8e_nohash_4
train,visual,de89e2ca_nohash_1
train,visual,de89e2ca_nohash_2
train,visual,e7bcee8a_nohash_2
train,visual,e9bc5cc2_nohash_1
train,visual,eaa83485_nohash_2
train,visual,ee6163d5_nohash_0
train,visual,ef3367d9_nohash_0
train,visual,f5626af6_nohash_3
train,wow,075e38c3_nohash_0
train,wow,0bd689d7_nohash_0
train,wow,0f7dc557_nohash_0
train,wow,106a6183_nohash_0
train,wow,11379f4d_nohash_0
train,wow,11a022ba_nohash_0
train,wow,1365dd89_nohash_1
train,wow,18a8f03f_nohash_1
train,wow,18e910f4_nohash_0
train,wow,20fd451f_nohash_0
train,wow,271d51c0_nohash_0
train,wow,2aec99ec_nohash_0
train,wow,2f0a410b_nohash_0
train,wow,3389305e_nohash_0
train,wow,39a45230_nohash_0
train,wow,3a3ee7ed_nohash_0
train,wow,3a7d8872_nohash_0
train,wow,3ec05c3d_nohash_0
train,wow,40738a2d_nohash_0
train,wow,408de0a4_nohash_0
train,wow,413bcfe1_nohash_0
train,wow,41dce6f5_nohash_0
train,wow,4c13fe25_nohash_0
train,wow,4fce7686_nohash_0
train,wow,508e30ee_nohash_0
train,wow,5184ed3e_nohash_0
train,wow,51c5601d_nohash_0
train,wow,51f7a034_nohash_0
train,wow,589bce2c_nohash_0
train,wow,59c3a7f2_nohash_0
train,wow,5d4e3bb8_nohash_0
train,wow,5de3f6cc_nohash_1
train,wow,5e3b7a84_nohash_1
train,wow,61482e52_nohash_0
train,wow,62f05757_nohash_0
train,wow,6347b393_nohash_0
train,wow,64220627_nohash_1
train,wow,64a80906_nohash_0
train,wow,69953f48_nohash_0
train,wow,6a2fb9a5_nohash_0
train,wow,6a700f9d_nohash_1
train,wow,6add0595_nohash_0
train,wow,6ef76186_nohash_2
train,wow,73124b26_nohash_1
train,wow,747e69fd_nohash_1
train,wow,765ffccb_nohash_0
train,wow,7799c9cd_nohash_1
train,wow,78622c2b_nohash_0
train,wow,7cb5c0b7_nohash_0
train,wow,8134f43f_nohash_0
train,wow,825f450d_nohash_1
train,wow,82e7204d_nohash_0
train,wow,86648261_nohash_0
train,wow,86cb59b2_nohash_0
train,wow,88a487ce_nohash_0
train,wow,8a0457c9_nohash_1
train,wow,8b25410a_nohash_0
train,wow,8e05039f_nohash_0
train,wow,8eb4a1bf_nohash_0
train,wow,8fce59ff_nohash_0
train,wow,8ff44869_nohash_1
train,wow,902258bb_nohash_0
train,wow,919d3c0e_nohash_1
train,wow,96cd0255_nohash_0
train,wow,97f493b9_nohash_2
train,wow,99b05bcf_nohash_1
train,wow,9f869f70_nohash_0
train,wow,a1a59b72_nohash_4
train,wow,a24582a0_nohash_1
train,wow,a489191a_nohash_0
train,wow,a996cf66_nohash_0
train,wow,ab353673_nohash_1
train,wow,ab46af55_nohash_0
train,wow,ad9de4dd_nohash_0
train,wow,afabfa0e_nohash_1
train,wow,b21f0fa4_nohash_1
train,wow,b6573c88_nohash_2
train,wow,baf01c1f_nohash_0
train,wow,bdb90d38_nohash_0
train,wow,beb49c22_nohash_1
train,wow,bf70feda_nohash_0
train,wow,c0f8f4df_nohash_1
train,wow,c2657ba5_nohash_2
train,wow,c5c60d8d_nohash_1
train,wow,c634a189_nohash_0
train,wow,cce7416f_nohash_1
train,wow,d6360b32_nohash_0
train,wow,d6b155a5_nohash_1
train,wow,dabf67d9_nohash_1
train,wow,de4f7798_nohash_0
train,wow,dfb6450b_nohash_0
train,wow,e652590d_nohash_1
train,wow,e98cb283_nohash_0
train,wow,ec5ab5d5_nohash_0
train,wow,f47d644e_nohash_0
train,wow,f864cd4a_nohash_2
train,wow,f875f965_nohash_0
train,wow,f953e1af_nohash_0
train,wow,ffd2ba2f_nohash_0
train,zero,004ae714_nohash_1
train,zero,0132a06d_nohash_2
train,zero,0137b3f4_nohash_0
train,zero,016e2c6d_nohash_0
train,zero,02746d24_nohash_1
train,zero,042ea76c_nohash_0
train,zero,07ad9b59_nohash_0
train,zero,08ab8082_nohash_1
train,zero,0ba018fc_nohash_1
train,zero,0d6d7360_nohash_1
train,zero,0d6d7360_nohash_3
train,zero,0d90d8e1_nohash_3
train,zero,0f46028a_nohash_1
train,zero,1365dd89_nohash_0
train,zero,151bfb79_nohash_0
train,zero,15574821_nohash_0
train,zero,179a61b7_nohash_2
train,zero,18a8f03f_nohash_0
train,zero,18d84076_nohash_0
train,zero,190821dc_nohash_0
train,zero,1a994c9f_nohash_1
train,zero,1a994c9f_nohash_2
train,zero,1b0ba6f1_nohash_0
train,zero,1b42b551_nohash_0
train,zero,1ecfb537_nohash_3
train,zero,20fd451f_nohash_3
train,zero,226537ab_nohash_1
train,zero,226537ab_nohash_2
train,zero,235b444f_nohash_2
train,zero,24a3e589_nohash_3
train,zero,24befdb3_nohash_1
train,zero,25e95412_nohash_0
train,zero,27c24504_nohash_1
train,zero,299c14b1_nohash_0
train,zero,299c14b1_nohash_1
train,zero,2fee065a_nohash_2
train,zero,30060aba_nohash_0
train,zero,30802c5d_nohash_0
train,zero,31db232b_nohash_2
train,zero,327289eb_nohash_0
train,zero,333784b7_nohash_1
train,zero,35c29afe_nohash_0
train,zero,36050ef3_nohash_2
train,zero,37a3cd33_nohash_0
train,zero,3b195250_nohash_3
train,zero,3b7f817e_nohash_3
train,zero,3d794813_nohash_1
train,zero,3ed3e49a_nohash_0
train,zero,40738a2d_nohash_4
train,zero,413bcfe1_nohash_0
train,zero,42a99aec_nohash_3
train,zero,435695e3_nohash_0
train,zero,45864319_nohash_0
train,zero,4beff0c5_nohash_1
train,zero,4c77947d_nohash_0
train,zero,4cee0c60_nohash_3
train,zero,51055bda_nohash_4
train,zero,513aeddf_nohash_1
train,zero,56eab10e_nohash_0
train,zero,57152045_nohash_3
train,zero,571c044e_nohash_0
train,zero,573cdb8a_nohash_0
train,zero,5769c5ab_nohash_2
train,zero,5f5eef60_nohash_1
train,zero,608473c9_nohash_0
train,zero,611d2b50_nohash_2
train,zero,63ae15e4_nohash_1
train,zero,6565a81d_nohash_0
train,zero,6727b579_nohash_4
train,zero,674ca5ea_nohash_1
train,zero,679463fc_nohash_0
train,zero,67bdbf56_nohash_1
train,zero,69086eb0_nohash_1
train,zero,6c429c7b_nohash_1
train,zero,6c6aa323_nohash_0
train,zero,6c968bd9_nohash_2
train,zero,6e2ef3d5_nohash_0
train,zero,7081436f_nohash_0
train,zero,708b8d51_nohash_0
train,zero,70a00e98_nohash_2
train,zero,70b0ccf4_nohash_0
train,zero,73124b26_nohash_3
train,zero,747e69fd_nohash_0
train,zero,74b73f88_nohash_0
train,zero,772db621_nohash_0
train,zero,7846fd85_nohash_3
train,zero,7e7ca854_nohash_1
train,zero,7e7ca854_nohash_2
train,zero,7ea032f3_nohash_2
train,zero,7f9eb952_nohash_1
train,zero,7fa5fa1f_nohash_0
train,zero,823353e5_nohash_0
train,zero,82e7204d_nohash_1
train,zero,845f8553_nohash_0
train,zero,857366dd_nohash_0
train,zero,8b25410a_nohash_2
train,zero,8fce59ff_nohash_1
train,zero,92a9c5e6_nohash_2
train,zero,92a9c5e6_nohash_3
train,zero,96a48d28_nohash_1
train,zero,96a48d28_nohash_4
train,zero,96d8bb6f_nohash_4
train,zero,981e2a16_nohash_1
train,zero,9b02d503_nohash_0
train,zero,9b02d503_nohash_4
train,zero,9bea2ac7_nohash_0
train,zero,9d8ac38b_nohash_0
train,zero,9fac5701_nohash_2
train,zero,a04817c2_nohash_0
train,zero,a05a90c1_nohash_1
train,zero,a293e285_nohash_2
train,zero,a77fbcfd_nohash_1
train,zero,a902ce9b_nohash_1
train,zero,a996cf66_nohash_0
train,zero,aac5b7c1_nohash_1
train,zero,ab3f0c1b_nohash_0
train,zero,ab5ae445_nohash_1
train,zero,ab71c9a7_nohash_0
train,zero,afabfa0e_nohash_0
train,zero,afe0b87d_nohash_0
train,zero,b089169d_nohash_1
train,zero,b12bef84_nohash_1
train,zero,b36c27c2_nohash_2
train,zero,b43c8f2f_nohash_3
train,zero,b4aa9fef_nohash_0
train,zero,b4ea0d9a_nohash_4
train,zero,b5cf6ea8_nohash_2
train,zero,b6091c84_nohash_0
train,zero,b6573c88_nohash_1
train,zero,b665723d_nohash_0
train,zero,b71ebf79_nohash_1
train,zero,b76f6088_nohash_1
train,zero,b7a0754f_nohash_4
train,zero,bbbf4fbd_nohash_0
train,zero,bc999754_nohash_1
train,zero,bd76a7fd_nohash_4
train,zero,bdd22e4d_nohash_2
train,zero,bde0f20a_nohash_0
train,zero,be7a5b2d_nohash_2
train,zero,c0445658_nohash_4
train,zero,c120e80e_nohash_2
train,zero,c1d39ce8_nohash_0
train,zero,c1d39ce8_nohash_1
train,zero,c22ebf46_nohash_4
train,zero,c351e611_nohash_1
train,zero,c4e00ee9_nohash_3
train,zero,c50f55b8_nohash_0
train,zero,c633a455_nohash_0
train,zero,c634a189_nohash_1
train,zero,c7b4049e_nohash_1
train,zero,c948d727_nohash_0
train,zero,c9b653a0_nohash_1
train,zero,ca4912b6_nohash_0
train,zero,cc6ee39b_nohash_2
train,zero,cce7416f_nohash_9
train,zero,d264f7b6_nohash_0
train,zero,d278d8ef_nohash_3
train,zero,d394ef8e_nohash_2
train,zero,d4d898d7_nohash_0
train,zero,d78858d9_nohash_0
train,zero,d85270c1_nohash_0
train,zero,d8c52371_nohash_1
train,zero,d9aa8c90_nohash_0
train,zero,d9b8fab2_nohash_1
train,zero,db7c95b0_nohash_1
train,zero,dd664d92_nohash_1
train,zero,de89e2ca_nohash_3
train,zero,e0315cf6_nohash_3
train,zero,e0322f2c_nohash_0
train,zero,e7bcee8a_nohash_1
train,zero,e7ea8b76_nohash_1
train,zero,ecbd8d66_nohash_0
train,zero,efa16ffd_nohash_1
train,zero,f035e2ea_nohash_0
train,zero,f035e2ea_nohash_6
train,zero,f0522ff4_nohash_4
train,zero,f1d8a638_nohash_2
train,zero,f2b8fc18_nohash_0
train,zero,f35eedd7_nohash_2
train,zero,f5626af6_nohash_2
train,zero,f875f965_nohash_0
train,zero,f8ba7c0e_nohash_1
train,zero,ffd2ba2f_nohash_4
val,eight,439c84f4_nohash_0
val,eight,171b56dc_nohash_0
val,eight,e6e29c47_nohash_0
val,eight,471a0925_nohash_2
val,eight,45692b02_nohash_1
val,eight,07de53d3_nohash_0
val,eight,53d5b86f_nohash_0
val,eight,1e02ffc5_nohash_4
val,eight,3a929277_nohash_3
val,eight,b17f5ba0_nohash_0
val,eight,856eb138_nohash_2
val,eight,64e48f55_nohash_1
val,eight,30276d03_nohash_1
val,eight,4e6902d0_nohash_2
val,eight,c6ee87a7_nohash_4
val,eight,8dc18a75_nohash_1
val,eight,b5d1e505_nohash_0
val,eight,dca2797e_nohash_1
val,eight,264f471d_nohash_0
val,eight,31f01a8d_nohash_2
val,eight,31f01a8d_nohash_3
val,eight,264f471d_nohash_4
val,eight,50f55535_nohash_0
val,cat,52bfbce8_nohash_0
val,cat,171b56dc_nohash_1
val,cat,d57febf0_nohash_1
val,cat,66cff190_nohash_1
val,cat,2a89ad5c_nohash_0
val,cat,7be5a0f3_nohash_0
val,cat,f6a380e7_nohash_0
val,cat,1a9afd33_nohash_0
val,cat,ccca5655_nohash_0
val,tree,b41a92a3_nohash_1
val,tree,3ca784ec_nohash_1
val,tree,067f61e2_nohash_0
val,tree,d8d12371_nohash_0
val,tree,989a2213_nohash_0
val,tree,3c4aa5ef_nohash_0
val,tree,538e1856_nohash_1
val,tree,bfbd0e6b_nohash_0
val,backward,ff2b842e_nohash_4
val,backward,f822b9bf_nohash_3
val,backward,ef77b778_nohash_2
val,backward,525eaa62_nohash_3
val,backward,525eaa62_nohash_1
val,backward,067f61e2_nohash_4
val,backward,fa52ddf6_nohash_0
val,backward,fa52ddf6_nohash_3
val,backward,31f01a8d_nohash_3
val,learn,ff2b842e_nohash_0
val,learn,ef77b778_nohash_1
val,learn,cc8b3228_nohash_0
val,learn,171edea9_nohash_0
val,learn,e71a9381_nohash_1
val,learn,a9ca1818_nohash_3
val,learn,73f20b00_nohash_0
val,learn,e11fbc6e_nohash_4
val,bed,0e17f595_nohash_0
val,bed,409c962a_nohash_0
val,bed,f5e5e8b0_nohash_0
val,bed,57cb3575_nohash_0
val,bed,a1dd919f_nohash_0
val,bed,3de53d23_nohash_0
val,bed,fa52ddf6_nohash_0
val,bed,b1edd209_nohash_0
val,bed,c50225fa_nohash_1
val,bed,ab7b5acd_nohash_0
val,happy,3aa6f4e2_nohash_0
val,happy,a6d586b7_nohash_0
val,happy,86402da1_nohash_1
val,happy,e8e960fd_nohash_1
val,happy,e6e29c47_nohash_0
val,happy,6f5b4d3d_nohash_0
val,happy,171edea9_nohash_0
val,happy,525eaa62_nohash_0
val,happy,19b05529_nohash_0
val,happy,060cd039_nohash_1
val,happy,d55aa56c_nohash_0
val,happy,264f471d_nohash_0
val,happy,b0c0197e_nohash_0
val,happy,50f55535_nohash_0
val,happy,32ad5b65_nohash_0
val,dog,7ca023e2_nohash_1
val,dog,dbaf8fc6_nohash_0
val,dog,c24d96eb_nohash_0
val,dog,56eb74ae_nohash_0
val,dog,62641b88_nohash_0
val,dog,2a89ad5c_nohash_0
val,dog,90804775_nohash_1
val,dog,936de313_nohash_0
val,dog,6071a214_nohash_0
val,dog,4abefdf5_nohash_0
val,wow,7ca023e2_nohash_3
val,wow,5b32733e_nohash_1
val,wow,55feffd5_nohash_1
val,wow,fde2dee7_nohash_0
val,wow,c256377f_nohash_0
val,wow,22aa3665_nohash_0
val,wow,bdee441c_nohash_0
val,wow,79b37d3a_nohash_0
val,wow,b6ebe225_nohash_0
val,wow,44bc77f7_nohash_3
val,wow,7eee5973_nohash_0
val,wow,0d82fd99_nohash_0
val,wow,6940f7f3_nohash_0
val,wow,605ed0ff_nohash_1
val,wow,dc2222d7_nohash_0
val,wow,3c4aa5ef_nohash_0
val,wow,67c7fecb_nohash_1
val,wow,6d0ad764_nohash_0
val,follow,827421c4_nohash_0
val,follow,171edea9_nohash_1
val,follow,525eaa62_nohash_0
val,follow,e71a9381_nohash_0
val,follow,73f20b00_nohash_4
val,follow,ccca5655_nohash_3
val,nine,5fadb538_nohash_4
val,nine,ff2b842e_nohash_4
val,nine,39afb88e_nohash_3
val,nine,f822b9bf_nohash_1
val,nine,f822b9bf_nohash_3
val,nine,3ef0f3ab_nohash_0
val,nine,105e72bb_nohash_0
val,nine,41285056_nohash_0
val,nine,6c0f6493_nohash_3
val,nine,e71a9381_nohash_4
val,nine,171edea9_nohash_1
val,nine,56eb74ae_nohash_2
val,nine,a9ca1818_nohash_0
val,nine,cc8b3228_nohash_4
val,nine,a8cf01bc_nohash_3
val,nine,30276d03_nohash_4
val,nine,73f20b00_nohash_2
val,nine,8dc18a75_nohash_1
val,nine,31f01a8d_nohash_4
val,nine,264f471d_nohash_2
val,nine,9190045a_nohash_0
val,nine,8a5acefd_nohash_0
val,nine,3bdf05d3_nohash_0
val,nine,3c4aa5ef_nohash_0
val,nine,c6389ab0_nohash_0
val,three,a6d586b7_nohash_2
val,three,bdee441c_nohash_4
val,three,a6d586b7_nohash_3
val,three,5fadb538_nohash_3
val,three,471a0925_nohash_1
val,three,53d5b86f_nohash_0
val,three,171edea9_nohash_3
val,three,364c0853_nohash_0
val,three,ef77b778_nohash_2
val,three,856eb138_nohash_0
val,three,3ca784ec_nohash_0
val,three,1942abd7_nohash_1
val,three,4e6902d0_nohash_1
val,three,c90c0105_nohash_0
val,three,d3831f6a_nohash_3
val,three,b433332a_nohash_3
val,sheila,b487da60_nohash_0
val,sheila,ef77b778_nohash_0
val,sheila,fc94edb0_nohash_0
val,sheila,a1dd919f_nohash_0
val,sheila,a1dd919f_nohash_1
val,sheila,85c60942_nohash_0
val,sheila,f3cee168_nohash_0
val,sheila,f84762e5_nohash_1
val,sheila,67c7fecb_nohash_0
val,one,409c962a_nohash_1
val,one,7fd25f7c_nohash_1
val,one,5fadb538_nohash_0
val,one,3cc595de_nohash_2
val,one,8335f893_nohash_1
val,one,bdee441c_nohash_0
val,one,5fadb538_nohash_1
val,one,471a0925_nohash_0
val,one,c24d96eb_nohash_0
val,one,cc8b3228_nohash_0
val,one,364c0853_nohash_0
val,one,56eb74ae_nohash_3
val,one,e54a0f16_nohash_0
val,one,e71a9381_nohash_0
val,one,c842b5e4_nohash_1
val,one,73f20b00_nohash_0
val,one,8a90cf67_nohash_0
val,one,b00dff7e_nohash_0
val,one,257e17e0_nohash_1
val,one,7c1d8533_nohash_3
val,one,8910e5ef_nohash_2
val,one,9190045a_nohash_0
