split,noise_file,start_sample,length_samples
train,dude_miaowing.wav,840157,16000
train,dude_miaowing.wav,411063,16000
train,running_tap.wav,279093,16000
train,running_tap.wav,170954,16000
train,pink_noise.wav,840618,16000
train,white_noise.wav,746302,16000
train,doing_the_dishes.wav,57652,16000
train,running_tap.wav,481733,16000
train,doing_the_dishes.wav,385593,16000
train,pink_noise.wav,583001,16000
train,exercise_bike.wav,466660,16000
train,white_noise.wav,736972,16000
train,exercise_bike.wav,376429,16000
train,doing_the_dishes.wav,1347299,16000
train,exercise_bike.wav,669469,16000
train,pink_noise.wav,844022,16000
train,doing_the_dishes.wav,1140314,16000
train,running_tap.wav,906361,16000
train,dude_miaowing.wav,2201,16000
train,running_tap.wav,829173,16000
train,exercise_bike.wav,379783,16000
train,white_noise.wav,706628,16000
train,pink_noise.wav,941458,16000
train,doing_the_dishes.wav,884014,16000
train,white_noise.wav,278552,16000
train,doing_the_dishes.wav,729797,16000
train,doing_the_dishes.wav,1339879,16000
train,exercise_bike.wav,531426,16000
train,doing_the_dishes.wav,914296,16000
train,pink_noise.wav,912393,16000
train,doing_the_dishes.wav,1191258,16000
train,pink_noise.wav,535475,16000
train,white_noise.wav,155882,16000
train,white_noise.wav,491353,16000
train,dude_miaowing.wav,774309,16000
train,exercise_bike.wav,250234,16000
train,pink_noise.wav,663874,16000
train,dude_miaowing.wav,135301,16000
train,pink_noise.wav,696396,16000
train,white_noise.wav,22258,16000
train,doing_the_dishes.wav,1113122,16000
train,pink_noise.wav,390098,16000
train,dude_miaowing.wav,384035,16000
train,pink_noise.wav,338219,16000
train,dude_miaowing.wav,785248,16000
train,dude_miaowing.wav,871791,16000
train,doing_the_dishes.wav,544507,16000
train,white_noise.wav,337528,16000
train,exercise_bike.wav,942209,16000
train,pink_noise.wav,291167,16000
train,dude_miaowing.wav,902647,16000
train,exercise_bike.wav,34421,16000
train,white_noise.wav,169611,16000
train,doing_the_dishes.wav,169548,16000
train,exercise_bike.wav,802980,16000
train,dude_miaowing.wav,416914,16000
train,pink_noise.wav,584153,16000
train,pink_noise.wav,323435,16000
train,running_tap.wav,251843,16000
train,doing_the_dishes.wav,1334579,16000
train,doing_the_dishes.wav,983291,16000
train,running_tap.wav,630581,16000
train,white_noise.wav,751550,16000
train,dude_miaowing.wav,889396,16000
train,dude_miaowing.wav,966759,16000
train,dude_miaowing.wav,614243,16000
train,dude_miaowing.wav,282645,16000
train,doing_the_dishes.wav,376537,16000
train,pink_noise.wav,4146,16000
train,white_noise.wav,503504,16000
train,running_tap.wav,911669,16000
train,pink_noise.wav,186792,16000
train,running_tap.wav,496893,16000
train,white_noise.wav,411764,16000
train,doing_the_dishes.wav,961903,16000
train,white_noise.wav,217254,16000
train,doing_the_dishes.wav,334652,16000
train,exercise_bike.wav,31855,16000
train,white_noise.wav,927959,16000
train,white_noise.wav,757110,16000
train,pink_noise.wav,759812,16000
train,exercise_bike.wav,787450,16000
train,white_noise.wav,585252,16000
train,exercise_bike.wav,441730,16000
train,exercise_bike.wav,636462,16000
train,dude_miaowing.wav,230143,16000
train,running_tap.wav,730141,16000
train,doing_the_dishes.wav,311412,16000
train,exercise_bike.wav,413463,16000
train,dude_miaowing.wav,805110,16000
train,running_tap.wav,452522,16000
train,dude_miaowing.wav,371453,16000
train,running_tap.wav,363220,16000
train,exercise_bike.wav,342347,16000
train,exercise_bike.wav,897472,16000
train,exercise_bike.wav,125877,16000
train,dude_miaowing.wav,200738,16000
train,doing_the_dishes.wav,891082,16000
train,white_noise.wav,317603,16000
train,running_tap.wav,568991,16000
train,white_noise.wav,154805,16000
train,dude_miaowing.wav,399831,16000
train,exercise_bike.wav,743174,16000
train,white_noise.wav,288277,16000
train,pink_noise.wav,668540,16000
train,white_noise.wav,286879,16000
train,doing_the_dishes.wav,1428815,16000
train,white_noise.wav,52502,16000
train,dude_miaowing.wav,810878,16000
train,running_tap.wav,489528,16000
train,doing_the_dishes.wav,583559,16000
train,running_tap.wav,777657,16000
train,white_noise.wav,328750,16000
train,running_tap.wav,173847,16000
train,pink_noise.wav,406152,16000
train,dude_miaowing.wav,759954,16000
train,running_tap.wav,786413,16000
train,exercise_bike.wav,722233,16000
train,pink_noise.wav,344345,16000
train,running_tap.wav,143415,16000
train,doing_the_dishes.wav,894937,16000
train,pink_noise.wav,645779,16000
train,pink_noise.wav,175396,16000
train,white_noise.wav,149337,16000
train,running_tap.wav,281161,16000
train,running_tap.wav,711415,16000
train,white_noise.wav,445163,16000
train,pink_noise.wav,300411,16000
train,white_noise.wav,68980,16000
train,running_tap.wav,180661,16000
train,white_noise.wav,838700,16000
train,white_noise.wav,779069,16000
train,dude_miaowing.wav,71329,16000
train,running_tap.wav,283431,16000
train,exercise_bike.wav,358287,16000
train,exercise_bike.wav,482375,16000
train,dude_miaowing.wav,288074,16000
train,exercise_bike.wav,767098,16000
train,exercise_bike.wav,635289,16000
train,running_tap.wav,68631,16000
train,running_tap.wav,780935,16000
train,running_tap.wav,702084,16000
train,pink_noise.wav,293711,16000
train,pink_noise.wav,279911,16000
train,pink_noise.wav,62515,16000
train,doing_the_dishes.wav,203361,16000
train,exercise_bike.wav,211798,16000
train,dude_miaowing.wav,202840,16000
train,running_tap.wav,28778,16000
train,white_noise.wav,714499,16000
train,white_noise.wav,685883,16000
train,running_tap.wav,66169,16000
train,white_noise.wav,443820,16000
train,white_noise.wav,81781,16000
train,pink_noise.wav,300417,16000
train,dude_miaowing.wav,159205,16000
train,pink_noise.wav,630793,16000
train,running_tap.wav,352964,16000
train,doing_the_dishes.wav,1081093,16000
train,doing_the_dishes.wav,996032,16000
train,pink_noise.wav,192333,16000
train,exercise_bike.wav,201465,16000
train,white_noise.wav,697144,16000
train,white_noise.wav,479461,16000
train,white_noise.wav,877933,16000
train,dude_miaowing.wav,874240,16000
train,pink_noise.wav,263446,16000
train,doing_the_dishes.wav,931071,16000
train,exercise_bike.wav,485227,16000
train,doing_the_dishes.wav,1464895,16000
train,exercise_bike.wav,654831,16000
train,white_noise.wav,571651,16000
train,exercise_bike.wav,125952,16000
train,pink_noise.wav,158972,16000
train,pink_noise.wav,96560,16000
train,pink_noise.wav,534578,16000
train,exercise_bike.wav,475764,16000
train,dude_miaowing.wav,903310,16000
train,running_tap.wav,718059,16000
train,pink_noise.wav,519114,16000
train,doing_the_dishes.wav,788107,16000
train,pink_noise.wav,860494,16000
train,white_noise.wav,456265,16000
train,doing_the_dishes.wav,1048454,16000
train,pink_noise.wav,221940,16000
train,white_noise.wav,867513,16000
train,exercise_bike.wav,316942,16000
train,exercise_bike.wav,468059,16000
train,running_tap.wav,813872,16000
train,dude_miaowing.wav,484015,16000
train,doing_the_dishes.wav,722813,16000
train,running_tap.wav,869618,16000
train,running_tap.wav,415978,16000
train,doing_the_dishes.wav,1099953,16000
train,dude_miaowing.wav,48527,16000
train,dude_miaowing.wav,337528,16000
train,dude_miaowing.wav,30634,16000
train,doing_the_dishes.wav,558966,16000
train,running_tap.wav,202338,16000
train,doing_the_dishes.wav,399638,16000
train,running_tap.wav,266099,16000
train,exercise_bike.wav,379405,16000
train,pink_noise.wav,680810,16000
train,doing_the_dishes.wav,780551,16000
train,running_tap.wav,310044,16000
train,doing_the_dishes.wav,1078684,16000
train,doing_the_dishes.wav,1394528,16000
train,doing_the_dishes.wav,1302015,16000
train,pink_noise.wav,379299,16000
train,exercise_bike.wav,303248,16000
train,dude_miaowing.wav,257794,16000
train,white_noise.wav,799374,16000
train,running_tap.wav,396656,16000
train,pink_noise.wav,598790,16000
train,doing_the_dishes.wav,321251,16000
train,running_tap.wav,212455,16000
train,dude_miaowing.wav,282729,16000
train,white_noise.wav,220920,16000
train,exercise_bike.wav,343556,16000
train,running_tap.wav,663811,16000
train,exercise_bike.wav,91836,16000
train,pink_noise.wav,184203,16000
train,doing_the_dishes.wav,733237,16000
train,running_tap.wav,957746,16000
train,white_noise.wav,357192,16000
train,pink_noise.wav,236810,16000
train,exercise_bike.wav,872211,16000
train,running_tap.wav,715411,16000
train,running_tap.wav,419721,16000
train,doing_the_dishes.wav,263623,16000
train,dude_miaowing.wav,632229,16000
train,dude_miaowing.wav,600661,16000
train,white_noise.wav,879068,16000
train,running_tap.wav,743735,16000
train,white_noise.wav,537593,16000
train,white_noise.wav,462956,16000
train,exercise_bike.wav,58946,16000
train,white_noise.wav,752277,16000
train,running_tap.wav,20741,16000
train,doing_the_dishes.wav,469203,16000
train,dude_miaowing.wav,478855,16000
train,pink_noise.wav,822921,16000
train,pink_noise.wav,760159,16000
train,white_noise.wav,377864,16000
train,white_noise.wav,785661,16000
train,white_noise.wav,228925,16000
train,dude_miaowing.wav,529446,16000
train,doing_the_dishes.wav,918331,16000
train,white_noise.wav,312295,16000
train,pink_noise.wav,176732,16000
train,running_tap.wav,16333,16000
train,dude_miaowing.wav,120370,16000
train,pink_noise.wav,547030,16000
train,doing_the_dishes.wav,148259,16000
train,pink_noise.wav,226197,16000
train,running_tap.wav,14609,16000
train,pink_noise.wav,427856,16000
train,running_tap.wav,251898,16000
train,exercise_bike.wav,140145,16000
train,exercise_bike.wav,436073,16000
train,pink_noise.wav,529719,16000
train,pink_noise.wav,827521,16000
train,white_noise.wav,269090,16000
train,exercise_bike.wav,741294,16000
train,exercise_bike.wav,276687,16000
train,exercise_bike.wav,227601,16000
train,exercise_bike.wav,393791,16000
train,pink_noise.wav,733915,16000
train,pink_noise.wav,374374,16000
train,exercise_bike.wav,934340,16000
train,dude_miaowing.wav,968085,16000
train,exercise_bike.wav,49217,16000
train,doing_the_dishes.wav,98807,16000
train,doing_the_dishes.wav,248847,16000
train,pink_noise.wav,384187,16000
train,exercise_bike.wav,957937,16000
train,white_noise.wav,73613,16000
train,dude_miaowing.wav,221954,16000
train,dude_miaowing.wav,285935,16000
train,pink_noise.wav,842500,16000
train,dude_miaowing.wav,795139,16000
train,pink_noise.wav,311212,16000
train,pink_noise.wav,354758,16000
train,white_noise.wav,156902,16000
train,exercise_bike.wav,747655,16000
train,pink_noise.wav,119916,16000
train,running_tap.wav,916750,16000
train,pink_noise.wav,812709,16000
train,running_tap.wav,296688,16000
train,exercise_bike.wav,269269,16000
train,white_noise.wav,605085,16000
train,white_noise.wav,568001,16000
train,doing_the_dishes.wav,825478,16000
train,dude_miaowing.wav,71194,16000
train,pink_noise.wav,274950,16000
train,pink_noise.wav,742163,16000
train,running_tap.wav,471584,16000
train,pink_noise.wav,837694,16000
train,doing_the_dishes.wav,1240402,16000
train,white_noise.wav,399982,16000
train,white_noise.wav,72738,16000
train,white_noise.wav,130600,16000
train,white_noise.wav,679082,16000
train,pink_noise.wav,274370,16000
train,doing_the_dishes.wav,371860,16000
train,doing_the_dishes.wav,527590,16000
train,dude_miaowing.wav,859967,16000
train,running_tap.wav,559814,16000
train,pink_noise.wav,105436,16000
train,dude_miaowing.wav,16265,16000
train,running_tap.wav,586602,16000
train,running_tap.wav,478847,16000
train,exercise_bike.wav,926615,16000
train,dude_miaowing.wav,761156,16000
train,doing_the_dishes.wav,42316,16000
train,white_noise.wav,847011,16000
train,pink_noise.wav,189684,16000
train,doing_the_dishes.wav,428676,16000
train,pink_noise.wav,325172,16000
train,white_noise.wav,120281,16000
train,exercise_bike.wav,491969,16000
train,dude_miaowing.wav,664583,16000
train,doing_the_dishes.wav,1443554,16000
train,exercise_bike.wav,345448,16000
train,doing_the_dishes.wav,648187,16000
train,running_tap.wav,468003,16000
train,doing_the_dishes.wav,1250588,16000
train,white_noise.wav,816522,16000
train,doing_the_dishes.wav,910300,16000
train,doing_the_dishes.wav,650784,16000
train,running_tap.wav,182684,16000
train,running_tap.wav,158599,16000
train,doing_the_dishes.wav,708326,16000
train,white_noise.wav,587354,16000
train,pink_noise.wav,381902,16000
train,white_noise.wav,593001,16000
train,exercise_bike.wav,427997,16000
train,white_noise.wav,193709,16000
train,white_noise.wav,23082,16000
train,dude_miaowing.wav,671004,16000
train,white_noise.wav,314562,16000
train,doing_the_dishes.wav,483080,16000
train,exercise_bike.wav,961819,16000
train,white_noise.wav,652746,16000
train,white_noise.wav,848109,16000
train,running_tap.wav,782075,16000
train,exercise_bike.wav,284518,16000
train,doing_the_dishes.wav,1290481,16000
train,dude_miaowing.wav,568377,16000
train,exercise_bike.wav,212581,16000
train,exercise_bike.wav,708123,16000
train,pink_noise.wav,922841,16000
train,running_tap.wav,863307,16000
train,pink_noise.wav,123003,16000
train,dude_miaowing.wav,469880,16000
train,exercise_bike.wav,569362,16000
train,dude_miaowing.wav,959067,16000
train,exercise_bike.wav,10376,16000
train,white_noise.wav,871483,16000
train,running_tap.wav,825773,16000
train,pink_noise.wav,827718,16000
train,white_noise.wav,133092,16000
train,white_noise.wav,783599,16000
train,running_tap.wav,878475,16000
train,running_tap.wav,942311,16000
train,dude_miaowing.wav,920311,16000
train,pink_noise.wav,453910,16000
train,running_tap.wav,769897,16000
train,dude_miaowing.wav,854737,16000
train,running_tap.wav,177386,16000
train,doing_the_dishes.wav,982685,16000
train,exercise_bike.wav,862727,16000
train,running_tap.wav,801779,16000
train,dude_miaowing.wav,896901,16000
train,running_tap.wav,743968,16000
train,dude_miaowing.wav,324310,16000
train,dude_miaowing.wav,251344,16000
train,doing_the_dishes.wav,1485640,16000
train,pink_noise.wav,92779,16000
train,white_noise.wav,406644,16000
train,running_tap.wav,869901,16000
train,dude_miaowing.wav,351696,16000
train,doing_the_dishes.wav,929006,16000
train,dude_miaowing.wav,376412,16000
train,white_noise.wav,241712,16000
train,exercise_bike.wav,139351,16000
train,white_noise.wav,680740,16000
train,pink_noise.wav,837321,16000
train,exercise_bike.wav,502441,16000
train,white_noise.wav,245575,16000
train,running_tap.wav,338272,16000
train,white_noise.wav,762121,16000
train,exercise_bike.wav,455432,16000
train,pink_noise.wav,562515,16000
train,running_tap.wav,569668,16000
train,pink_noise.wav,675065,16000
train,white_noise.wav,268502,16000
train,running_tap.wav,849954,16000
train,doing_the_dishes.wav,1273980,16000
train,running_tap.wav,935268,16000
train,dude_miaowing.wav,760648,16000
train,running_tap.wav,891440,16000
train,white_noise.wav,533943,16000
train,running_tap.wav,592811,16000
train,dude_miaowing.wav,464364,16000
train,white_noise.wav,26453,16000
train,pink_noise.wav,404743,16000
train,doing_the_dishes.wav,301336,16000
train,white_noise.wav,580560,16000
train,dude_miaowing.wav,28129,16000
train,running_tap.wav,86863,16000
train,doing_the_dishes.wav,817956,16000
train,pink_noise.wav,43742,16000
train,white_noise.wav,241097,16000
train,pink_noise.wav,756189,16000
train,white_noise.wav,702180,16000
train,running_tap.wav,534145,16000
train,doing_the_dishes.wav,485733,16000
train,running_tap.wav,953285,16000
train,exercise_bike.wav,33657,16000
train,doing_the_dishes.wav,598181,16000
train,exercise_bike.wav,808516,16000
train,pink_noise.wav,574428,16000
train,running_tap.wav,302611,16000
train,running_tap.wav,590320,16000
train,running_tap.wav,910655,16000
train,dude_miaowing.wav,753956,16000
train,dude_miaowing.wav,969863,16000
train,dude_miaowing.wav,522512,16000
train,exercise_bike.wav,626850,16000
train,white_noise.wav,821216,16000
train,pink_noise.wav,851487,16000
train,dude_miaowing.wav,80909,16000
train,dude_miaowing.wav,112120,16000
train,doing_the_dishes.wav,859579,16000
train,exercise_bike.wav,251380,16000
train,white_noise.wav,516433,16000
train,dude_miaowing.wav,496989,16000
train,white_noise.wav,290646,16000
train,doing_the_dishes.wav,416877,16000
train,exercise_bike.wav,341834,16000
train,pink_noise.wav,887159,16000
train,white_noise.wav,884920,16000
train,exercise_bike.wav,884807,16000
train,exercise_bike.wav,109718,16000
train,white_noise.wav,610489,16000
train,running_tap.wav,2516,16000
train,running_tap.wav,333434,16000
train,running_tap.wav,448768,16000
train,exercise_bike.wav,914919,16000
train,running_tap.wav,703383,16000
train,dude_miaowing.wav,486896,16000
train,dude_miaowing.wav,81430,16000
train,doing_the_dishes.wav,1231275,16000
train,dude_miaowing.wav,270936,16000
train,white_noise.wav,819668,16000
train,pink_noise.wav,32795,16000
train,exercise_bike.wav,424054,16000
train,doing_the_dishes.wav,433865,16000
train,pink_noise.wav,818132,16000
train,doing_the_dishes.wav,433421,16000
train,dude_miaowing.wav,820413,16000
train,doing_the_dishes.wav,445562,16000
train,doing_the_dishes.wav,832889,16000
train,running_tap.wav,70166,16000
train,exercise_bike.wav,554056,16000
train,exercise_bike.wav,143523,16000
train,white_noise.wav,2935,16000
train,pink_noise.wav,504373,16000
train,white_noise.wav,868593,16000
train,exercise_bike.wav,514954,16000
train,white_noise.wav,882800,16000
train,running_tap.wav,82160,16000
train,doing_the_dishes.wav,1251174,16000
train,exercise_bike.wav,768491,16000
train,dude_miaowing.wav,487715,16000
train,pink_noise.wav,754706,16000
train,doing_the_dishes.wav,999531,16000
train,exercise_bike.wav,206761,16000
train,doing_the_dishes.wav,830743,16000
train,dude_miaowing.wav,242558,16000
train,pink_noise.wav,787955,16000
train,dude_miaowing.wav,869412,16000
train,running_tap.wav,905698,16000
train,running_tap.wav,507412,16000
train,doing_the_dishes.wav,1390634,16000
train,exercise_bike.wav,628210,16000
train,exercise_bike.wav,16046,16000
train,exercise_bike.wav,784275,16000
train,running_tap.wav,277976,16000
train,running_tap.wav,155729,16000
train,dude_miaowing.wav,228064,16000
train,pink_noise.wav,831517,16000
train,pink_noise.wav,566449,16000
train,doing_the_dishes.wav,1458507,16000
train,white_noise.wav,452375,16000
train,dude_miaowing.wav,557319,16000
train,doing_the_dishes.wav,1445391,16000
train,white_noise.wav,642319,16000
train,running_tap.wav,831280,16000
train,doing_the_dishes.wav,1182756,16000
train,white_noise.wav,80763,16000
train,running_tap.wav,429728,16000
train,doing_the_dishes.wav,1033268,16000
train,exercise_bike.wav,465479,16000
train,running_tap.wav,557370,16000
train,dude_miaowing.wav,608191,16000
train,doing_the_dishes.wav,104987,16000
train,pink_noise.wav,743008,16000
train,exercise_bike.wav,600291,16000
train,exercise_bike.wav,358345,16000
train,running_tap.wav,764293,16000
train,running_tap.wav,243344,16000
train,pink_noise.wav,31918,16000
train,white_noise.wav,104997,16000
train,white_noise.wav,838076,16000
train,exercise_bike.wav,191347,16000
train,white_noise.wav,261273,16000
train,dude_miaowing.wav,858007,16000
train,exercise_bike.wav,641291,16000
train,running_tap.wav,273804,16000
train,dude_miaowing.wav,129465,16000
train,dude_miaowing.wav,254037,16000
train,pink_noise.wav,645417,16000
train,doing_the_dishes.wav,263707,16000
train,white_noise.wav,715551,16000
train,white_noise.wav,348603,16000
train,pink_noise.wav,215956,16000
train,dude_miaowing.wav,450789,16000
train,white_noise.wav,753893,16000
train,dude_miaowing.wav,761296,16000
train,pink_noise.wav,309883,16000
train,doing_the_dishes.wav,713996,16000
train,doing_the_dishes.wav,835423,16000
train,exercise_bike.wav,678158,16000
train,pink_noise.wav,664277,16000
train,white_noise.wav,621909,16000
train,running_tap.wav,617981,16000
train,doing_the_dishes.wav,152354,16000
train,white_noise.wav,348066,16000
train,white_noise.wav,265957,16000
train,pink_noise.wav,616353,16000
train,dude_miaowing.wav,197353,16000
train,dude_miaowing.wav,574383,16000
train,exercise_bike.wav,94708,16000
train,white_noise.wav,778211,16000
train,pink_noise.wav,336718,16000
train,white_noise.wav,631481,16000
train,white_noise.wav,560986,16000
train,white_noise.wav,116047,16000
train,white_noise.wav,260448,16000
train,dude_miaowing.wav,440356,16000
train,dude_miaowing.wav,533932,16000
train,white_noise.wav,203315,16000
train,pink_noise.wav,429427,16000
train,exercise_bike.wav,730701,16000
train,doing_the_dishes.wav,630962,16000
train,exercise_bike.wav,525619,16000
train,doing_the_dishes.wav,31992,16000
train,exercise_bike.wav,705382,16000
train,dude_miaowing.wav,310560,16000
train,dude_miaowing.wav,756855,16000
train,dude_miaowing.wav,556998,16000
train,running_tap.wav,15189,16000
train,running_tap.wav,899338,16000
train,doing_the_dishes.wav,713987,16000
train,white_noise.wav,317888,16000
train,exercise_bike.wav,807869,16000
train,running_tap.wav,2643,16000
train,exercise_bike.wav,792852,16000
train,exercise_bike.wav,115900,16000
train,dude_miaowing.wav,244755,16000
train,pink_noise.wav,495184,16000
train,exercise_bike.wav,151625,16000
train,pink_noise.wav,808129,16000
train,pink_noise.wav,65064,16000
train,dude_miaowing.wav,296810,16000
train,dude_miaowing.wav,77712,16000
train,white_noise.wav,522058,16000
train,exercise_bike.wav,854407,16000
train,exercise_bike.wav,641812,16000
train,exercise_bike.wav,520765,16000
train,doing_the_dishes.wav,358547,16000
train,running_tap.wav,513104,16000
train,exercise_bike.wav,791345,16000
train,dude_miaowing.wav,422363,16000
train,dude_miaowing.wav,394930,16000
train,white_noise.wav,229259,16000
train,doing_the_dishes.wav,204755,16000
train,white_noise.wav,248743,16000
train,dude_miaowing.wav,503314,16000
train,exercise_bike.wav,79789,16000
train,dude_miaowing.wav,523047,16000
train,white_noise.wav,144650,16000
train,doing_the_dishes.wav,488632,16000
train,pink_noise.wav,568174,16000
train,exercise_bike.wav,21122,16000
train,white_noise.wav,164902,16000
train,dude_miaowing.wav,608470,16000
train,running_tap.wav,153807,16000
train,running_tap.wav,857482,16000
train,dude_miaowing.wav,915794,16000
train,doing_the_dishes.wav,943062,16000
train,running_tap.wav,795461,16000
train,white_noise.wav,745867,16000
train,pink_noise.wav,478667,16000
train,white_noise.wav,680936,16000
train,pink_noise.wav,607706,16000
train,exercise_bike.wav,277970,16000
train,white_noise.wav,192859,16000
train,doing_the_dishes.wav,16266,16000
train,exercise_bike.wav,62692,16000
train,white_noise.wav,405209,16000
train,running_tap.wav,816657,16000
train,doing_the_dishes.wav,1301849,16000
train,exercise_bike.wav,771267,16000
train,running_tap.wav,923928,16000
train,dude_miaowing.wav,301984,16000
train,white_noise.wav,630569,16000
train,doing_the_dishes.wav,429193,16000
train,pink_noise.wav,855829,16000
train,doing_the_dishes.wav,299247,16000
train,dude_miaowing.wav,156154,16000
train,doing_the_dishes.wav,909255,16000
train,running_tap.wav,144779,16000
train,running_tap.wav,960189,16000
train,white_noise.wav,836838,16000
train,doing_the_dishes.wav,666983,16000
train,dude_miaowing.wav,513804,16000
train,white_noise.wav,707147,16000
train,exercise_bike.wav,590773,16000
train,doing_the_dishes.wav,369649,16000
train,running_tap.wav,585673,16000
train,pink_noise.wav,331010,16000
train,doing_the_dishes.wav,1475290,16000
train,exercise_bike.wav,615819,16000
train,white_noise.wav,937833,16000
train,running_tap.wav,793661,16000
train,dude_miaowing.wav,315619,16000
train,pink_noise.wav,790915,16000
train,white_noise.wav,381334,16000
train,doing_the_dishes.wav,419250,16000
train,white_noise.wav,249002,16000
train,white_noise.wav,265451,16000
train,exercise_bike.wav,117960,16000
train,running_tap.wav,811810,16000
train,running_tap.wav,234753,16000
train,white_noise.wav,675350,16000
train,doing_the_dishes.wav,926168,16000
train,doing_the_dishes.wav,1018865,16000
train,exercise_bike.wav,68419,16000
train,pink_noise.wav,231876,16000
train,doing_the_dishes.wav,744059,16000
train,dude_miaowing.wav,392786,16000
train,white_noise.wav,729412,16000
train,white_noise.wav,797667,16000
train,doing_the_dishes.wav,1484534,16000
train,exercise_bike.wav,386349,16000
train,dude_miaowing.wav,73059,16000
train,white_noise.wav,267250,16000
train,dude_miaowing.wav,446111,16000
train,white_noise.wav,674936,16000
train,doing_the_dishes.wav,522135,16000
train,white_noise.wav,83995,16000
train,exercise_bike.wav,54005,16000
train,pink_noise.wav,543561,16000
train,running_tap.wav,211775,16000
train,running_tap.wav,862745,16000
train,white_noise.wav,859825,16000
train,pink_noise.wav,116230,16000
train,exercise_bike.wav,191147,16000
train,exercise_bike.wav,845576,16000
train,dude_miaowing.wav,436972,16000
train,running_tap.wav,524127,16000
train,pink_noise.wav,653457,16000
train,dude_miaowing.wav,302363,16000
train,running_tap.wav,862470,16000
train,white_noise.wav,864965,16000
train,white_noise.wav,393334,16000
train,dude_miaowing.wav,202098,16000
train,white_noise.wav,943884,16000
train,doing_the_dishes.wav,459365,16000
train,running_tap.wav,323766,16000
train,exercise_bike.wav,166565,16000
train,running_tap.wav,589195,16000
train,running_tap.wav,897325,16000
train,doing_the_dishes.wav,1259383,16000
train,exercise_bike.wav,55859,16000
train,doing_the_dishes.wav,1088169,16000
train,dude_miaowing.wav,322024,16000
train,dude_miaowing.wav,399414,16000
train,running_tap.wav,73018,16000
train,exercise_bike.wav,874080,16000
train,white_noise.wav,421554,16000
train,exercise_bike.wav,799376,16000
train,doing_the_dishes.wav,432657,16000
train,white_noise.wav,585257,16000
train,running_tap.wav,9823,16000
train,dude_miaowing.wav,209028,16000
train,white_noise.wav,668437,16000
train,exercise_bike.wav,508487,16000
train,doing_the_dishes.wav,988694,16000
train,dude_miaowing.wav,581388,16000
train,white_noise.wav,399528,16000
train,pink_noise.wav,140722,16000
train,dude_miaowing.wav,422693,16000
train,doing_the_dishes.wav,162077,16000
train,running_tap.wav,316453,16000
train,dude_miaowing.wav,777625,16000
train,dude_miaowing.wav,640106,16000
train,pink_noise.wav,100751,16000
train,dude_miaowing.wav,44913,16000
train,pink_noise.wav,451844,16000
train,pink_noise.wav,732423,16000
train,running_tap.wav,394324,16000
val,doing_the_dishes.wav,55380,16000
val,white_noise.wav,31240,16000
val,pink_noise.wav,298799,16000
val,white_noise.wav,541187,16000
val,doing_the_dishes.wav,856498,16000
val,white_noise.wav,396686,16000
val,doing_the_dishes.wav,348334,16000
val,running_tap.wav,383672,16000
val,pink_noise.wav,107850,16000
val,white_noise.wav,193528,16000
val,dude_miaowing.wav,184330,16000
val,running_tap.wav,800666,16000
val,white_noise.wav,291833,16000
val,pink_noise.wav,761230,16000
val,running_tap.wav,371149,16000
val,doing_the_dishes.wav,542827,16000
val,white_noise.wav,512002,16000
val,running_tap.wav,539151,16000
val,running_tap.wav,60121,16000
val,white_noise.wav,171084,16000
val,dude_miaowing.wav,700773,16000
val,dude_miaowing.wav,393044,16000
val,pink_noise.wav,686601,16000
val,doing_the_dishes.wav,284697,16000
val,running_tap.wav,947951,16000
val,dude_miaowing.wav,539954,16000
val,running_tap.wav,324054,16000
val,running_tap.wav,165913,16000
val,dude_miaowing.wav,859150,16000
val,running_tap.wav,942485,16000
val,exercise_bike.wav,904983,16000
val,white_noise.wav,254843,16000
val,white_noise.wav,658602,16000
val,doing_the_dishes.wav,997524,16000
val,doing_the_dishes.wav,557070,16000
val,running_tap.wav,146844,16000
val,pink_noise.wav,717632,16000
val,doing_the_dishes.wav,1400459,16000
val,doing_the_dishes.wav,757,16000
val,white_noise.wav,628198,16000
val,exercise_bike.wav,948338,16000
val,dude_miaowing.wav,540099,16000
val,exercise_bike.wav,901466,16000
val,doing_the_dishes.wav,1066558,16000
val,white_noise.wav,660111,16000
val,running_tap.wav,445565,16000
val,white_noise.wav,707849,16000
val,exercise_bike.wav,242516,16000
val,pink_noise.wav,587969,16000
val,running_tap.wav,766017,16000
val,doing_the_dishes.wav,215720,16000
val,white_noise.wav,348061,16000
val,doing_the_dishes.wav,634792,16000
val,dude_miaowing.wav,738055,16000
val,dude_miaowing.wav,552829,16000
val,pink_noise.wav,670670,16000
val,exercise_bike.wav,535662,16000
val,exercise_bike.wav,884205,16000
val,white_noise.wav,116585,16000
val,pink_noise.wav,891642,16000
val,running_tap.wav,652,16000
val,pink_noise.wav,675170,16000
val,doing_the_dishes.wav,1484646,16000
val,running_tap.wav,956329,16000
val,pink_noise.wav,616881,16000
val,dude_miaowing.wav,535436,16000
val,running_tap.wav,954382,16000
val,exercise_bike.wav,458566,16000
val,running_tap.wav,312116,16000
val,exercise_bike.wav,927221,16000
val,pink_noise.wav,611683,16000
val,exercise_bike.wav,459503,16000
val,pink_noise.wav,809916,16000
val,pink_noise.wav,310835,16000
val,running_tap.wav,297560,16000
val,exercise_bike.wav,950295,16000
val,doing_the_dishes.wav,111430,16000
