rom_case,case_id,target,window_id,keyword_idx,keyword_margin,accept,candidate,streak,cooldown,armed,quiet_seen,detection,float_pred,float_gated
183,783,3,4,5,5371,1,5,1,0,1,1,,5,5
183,783,3,5,9,1574,0,0,0,0,1,1,,9,10
183,783,3,6,5,-144,0,0,0,0,1,1,,11,11
183,783,3,7,4,-1457,0,0,0,0,1,1,,11,11
183,783,3,8,0,8729,1,0,1,0,1,1,,0,0
183,783,3,9,1,6191,1,1,1,0,1,1,,1,1
183,783,3,10,3,21998,1,3,1,0,1,1,,3,3
183,783,3,11,3,13395,1,3,2,0,1,1,,3,3
183,783,3,12,3,17455,1,3,3,0,1,1,,3,3
183,783,3,13,3,16624,1,3,4,0,1,1,,3,3
183,783,3,14,3,-5904,0,0,0,0,1,1,,10,10
183,783,3,15,3,-11258,0,0,0,0,1,1,,10,10
183,783,3,16,3,-30503,0,0,0,0,1,1,,10,10
183,783,3,17,3,-40620,0,0,0,0,1,1,,10,10
183,783,3,18,3,-28458,0,0,0,0,1,1,,10,10
183,783,3,19,3,-16868,0,0,0,0,1,1,,10,10
183,783,3,20,7,-40518,0,0,0,0,1,1,,10,10
184,1039,4,0,3,-26027,0,0,0,0,1,1,,10,10
184,1039,4,1,9,-8448,0,0,0,0,1,1,,10,10
184,1039,4,2,3,6982,1,3,1,0,1,1,,3,3
184,1039,4,3,3,6600,1,3,2,0,1,1,,3,3
184,1039,4,4,3,4341,1,3,3,0,1,1,,3,3
184,1039,4,5,1,6299,1,1,1,0,1,1,,9,9
184,1039,4,6,4,13996,1,4,1,0,1,1,,4,4
184,1039,4,7,4,8653,1,4,2,0,1,1,,4,4
184,1039,4,8,9,5935,1,9,1,0,1,1,,9,9
184,1039,4,9,0,10869,1,0,1,0,1,1,,0,0
184,1039,4,10,4,18735,1,4,1,0,1,1,,4,4
184,1039,4,11,4,22842,1,4,2,0,1,1,,4,4
184,1039,4,12,0,21870,1,0,1,0,1,1,,0,0
184,1039,4,13,0,14193,1,0,2,0,1,1,,0,0
184,1039,4,14,2,9196,1,2,1,0,1,1,,2,2
184,1039,4,15,2,4027,0,0,0,0,1,1,,2,10
184,1039,4,16,7,-6996,0,0,0,0,1,1,,10,10
184,1039,4,17,7,-6996,0,0,0,0,1,1,,10,10
184,1039,4,18,7,-6996,0,0,0,0,1,1,,10,10
184,1039,4,19,2,-7740,0,0,0,0,1,1,,10,10
184,1039,4,20,2,-10206,0,0,0,0,1,1,,10,10
185,1295,5,0,3,-47607,0,0,0,0,1,1,,10,10
185,1295,5,1,7,-27767,0,0,0,0,1,1,,10,10
185,1295,5,2,7,-13055,0,0,0,0,1,1,,10,10
185,1295,5,3,6,-13336,0,0,0,0,1,1,,10,10
185,1295,5,4,6,311,0,0,0,0,1,1,,6,10
185,1295,5,5,3,7900,1,3,1,0,1,1,,3,3
185,1295,5,6,5,7136,1,5,1,0,1,1,,5,5
185,1295,5,7,5,11194,1,5,2,0,1,1,,5,5
185,1295,5,8,5,9680,1,5,3,0,1,1,,5,5
185,1295,5,9,5,11746,1,5,4,0,1,1,,5,5
185,1295,5,10,5,15519,1,0,0,10,0,0,5,5,5
185,1295,5,11,5,15014,1,0,0,9,0,0,,5,5
185,1295,5,12,5,13691,1,0,0,8,0,0,,5,5
185,1295,5,13,5,10961,1,0,0,7,0,0,,5,5
185,1295,5,14,5,10485,1,0,0,6,0,0,,5,5
185,1295,5,15,5,2999,0,0,0,5,0,1,,5,10
185,1295,5,16,8,-5480,0,0,0,4,0,1,,10,10
185,1295,5,17,0,-11799,0,0,0,3,0,1,,10,10
185,1295,5,18,0,-15290,0,0,0,2,0,1,,10,10
185,1295,5,19,0,-28925,0,0,0,1,0,1,,10,10
185,1295,5,20,0,-41738,0,0,0,0,1,1,,10,10
186,1551,6,0,2,-46415,0,0,0,0,1,1,,10,10
186,1551,6,1,8,-36448,0,0,0,0,1,1,,10,10
186,1551,6,2,8,-28126,0,0,0,0,1,1,,10,10
186,1551,6,3,8,-27585,0,0,0,0,1,1,,10,10
186,1551,6,4,8,375,0,0,0,0,1,1,,8,10
186,1551,6,5,4,-6754,0,0,0,0,1,1,,10,10
186,1551,6,6,8,19029,1,8,1,0,1,1,,8,8
186,1551,6,7,2,11897,1,2,1,0,1,1,,2,2
186,1551,6,8,2,17932,1,2,2,0,1,1,,2,2
186,1551,6,9,6,16375,1,6,1,0,1,1,,6,6
186,1551,6,10,6,18415,1,6,2,0,1,1,,6,6
186,1551,6,11,7,21330,1,7,1,0,1,1,,7,7
186,1551,6,12,7,20692,1,7,2,0,1,1,,7,7
186,1551,6,13,7,11812,1,7,3,0,1,1,,7,7
186,1551,6,14,7,9080,1,7,4,0,1,1,,7,7
186,1551,6,15,7,-22633,0,0,0,0,1,1,,10,10
186,1551,6,16,7,-28047,0,0,0,0,1,1,,10,10
186,1551,6,17,7,-23934,0,0,0,0,1,1,,10,10
186,1551,6,18,6,-19362,0,0,0,0,1,1,,10,10
186,1551,6,19,3,-20177,0,0,0,0,1,1,,10,10
186,1551,6,20,7,-43397,0,0,0,0,1,1,,10,10
187,1807,7,0,3,-42891,0,0,0,0,1,1,,10,10
187,1807,7,1,3,-32045,0,0,0,0,1,1,,10,10
187,1807,7,2,2,-16984,0,0,0,0,1,1,,10,10
187,1807,7,3,2,-5956,0,0,0,0,1,1,,10,10
187,1807,7,4,7,1012,0,0,0,0,1,1,,7,10
187,1807,7,5,3,-5849,0,0,0,0,1,1,,10,10
187,1807,7,6,3,12273,1,3,1,0,1,1,,3,3
187,1807,7,7,3,6721,1,3,2,0,1,1,,3,3
187,1807,7,8,7,9891,1,7,1,0,1,1,,7,7
187,1807,7,9,7,4418,1,7,2,0,1,1,,7,7
187,1807,7,10,7,16145,1,7,3,0,1,1,,7,7
187,1807,7,11,7,19404,1,7,4,0,1,1,,7,7
187,1807,7,12,7,28681,1,0,0,10,0,0,7,7,7
187,1807,7,13,6,5482,1,0,0,9,0,0,,6,6
187,1807,7,14,6,8338,1,0,0,8,0,0,,6,6
187,1807,7,15,3,4208,0,0,0,7,0,1,,3,10
187,1807,7,16,3,7823,1,0,0,6,0,1,,3,3
187,1807,7,17,3,1885,0,0,0,5,0,1,,3,10
187,1807,7,18,3,-10807,0,0,0,4,0,1,,10,10
187,1807,7,19,7,-24760,0,0,0,3,0,1,,10,10
187,1807,7,20,3,-52030,0,0,0,2,0,1,,10,10
188,2063,8,0,2,-31598,0,0,0,0,1,1,,10,10
188,2063,8,1,3,-26492,0,0,0,0,1,1,,10,10
188,2063,8,2,3,-8083,0,0,0,0,1,1,,10,10
188,2063,8,3,3,-4437,0,0,0,0,1,1,,10,10
188,2063,8,4,3,13058,1,3,1,0,1,1,,3,3
188,2063,8,5,3,9727,1,3,2,0,1,1,,3,3
188,2063,8,6,3,4104,0,0,0,0,1,1,,3,10
188,2063,8,7,9,5868,1,9,1,0,1,1,,9,9
188,2063,8,8,8,15179,1,8,1,0,1,1,,8,8
188,2063,8,9,8,17614,1,8,2,0,1,1,,8,8
188,2063,8,10,8,26892,1,8,3,0,1,1,,8,8
188,2063,8,11,8,16936,1,8,4,0,1,1,,8,8
188,2063,8,12,8,15033,1,0,0,10,0,0,8,8,8
188,2063,8,13,8,13831,1,0,0,9,0,0,,8,8
188,2063,8,14,8,21245,1,0,0,8,0,0,,8,8
188,2063,8,15,8,20820,1,0,0,7,0,0,,8,8
188,2063,8,16,8,15482,1,0,0,6,0,0,,8,8
188,2063,8,17,2,15578,1,0,0,5,0,0,,2,2
188,2063,8,18,4,-5752,0,0,0,4,0,1,,10,10
188,2063,8,19,2,-36993,0,0,0,3,0,1,,10,10
188,2063,8,20,4,-46403,0,0,0,2,0,1,,10,10
189,2319,9,0,8,-23291,0,0,0,0,1,1,,10,10
189,2319,9,1,2,-7720,0,0,0,0,1,1,,10,10
189,2319,9,2,2,-16452,0,0,0,0,1,1,,10,10
189,2319,9,3,2,6069,1,2,1,0,1,1,,2,2
189,2319,9,4,3,8400,1,3,1,0,1,1,,3,3
189,2319,9,5,9,14479,1,9,1,0,1,1,,9,9
189,2319,9,6,9,10771,1,9,2,0,1,1,,9,9
189,2319,9,7,9,19148,1,9,3,0,1,1,,9,9
189,2319,9,8,9,21613,1,9,4,0,1,1,,9,9
189,2319,9,9,9,21209,1,0,0,10,0,0,9,9,9
189,2319,9,10,9,21174,1,0,0,9,0,0,,9,9
189,2319,9,11,9,19754,1,0,0,8,0,0,,9,9
189,2319,9,12,9,20017,1,0,0,7,0,0,,9,9
189,2319,9,13,9,18915,1,0,0,6,0,0,,9,9
189,2319,9,14,9,15700,1,0,0,5,0,0,,9,9
189,2319,9,15,6,9830,1,0,0,4,0,0,,6,6
189,2319,9,16,3,-7147,0,0,0,3,0,1,,10,10
189,2319,9,17,3,-10963,0,0,0,2,0,1,,10,10
189,2319,9,18,3,-21313,0,0,0,1,0,1,,10,10
189,2319,9,19,3,-30149,0,0,0,0,1,1,,10,10
189,2319,9,20,3,-41861,0,0,0,0,1,1,,10,10
190,2575,10,0,4,-46403,0,0,0,0,1,1,,10,10
190,2575,10,1,8,-7126,0,0,0,0,1,1,,10,10
190,2575,10,2,3,-3414,0,0,0,0,1,1,,10,10
190,2575,10,3,3,14511,1,3,1,0,1,1,,3,3
190,2575,10,4,3,13487,1,3,2,0,1,1,,3,3
190,2575,10,5,3,26681,1,3,3,0,1,1,,3,3
190,2575,10,6,3,5273,1,3,4,0,1,1,,3,3
190,2575,10,7,3,-27407,0,0,0,0,1,1,,10,10
190,2575,10,8,3,-27236,0,0,0,0,1,1,,10,10
190,2575,10,9,3,-38579,0,0,0,0,1,1,,10,10
190,2575,10,10,3,-34573,0,0,0,0,1,1,,10,10
190,2575,10,11,3,-41381,0,0,0,0,1,1,,10,10
190,2575,10,12,3,-44958,0,0,0,0,1,1,,10,10
190,2575,10,13,3,-29275,0,0,0,0,1,1,,10,10
190,2575,10,14,3,-33954,0,0,0,0,1,1,,10,10
190,2575,10,15,3,-46392,0,0,0,0,1,1,,10,10
190,2575,10,16,3,-44877,0,0,0,0,1,1,,10,10
190,2575,10,17,3,-44969,0,0,0,0,1,1,,10,10
190,2575,10,18,3,-34116,0,0,0,0,1,1,,10,10
190,2575,10,19,3,-41076,0,0,0,0,1,1,,10,10
190,2575,10,20,3,-42217,0,0,0,0,1,1,,10,10
191,2831,11,0,7,-37601,0,0,0,0,1,1,,10,10
191,2831,11,1,7,-22477,0,0,0,0,1,1,,10,10
191,2831,11,2,7,-3170,0,0,0,0,1,1,,10,10
191,2831,11,3,7,-2339,0,0,0,0,1,1,,10,10
191,2831,11,4,0,8975,1,0,1,0,1,1,,0,0
191,2831,11,5,4,9010,1,4,1,0,1,1,,4,4
191,2831,11,6,4,3261,0,0,0,0,1,1,,4,10
191,2831,11,7,4,3354,0,0,0,0,1,1,,4,10
191,2831,11,8,7,14857,1,7,1,0,1,1,,7,7
191,2831,11,9,2,11614,1,2,1,0,1,1,,2,2
191,2831,11,10,0,1821,0,0,0,0,1,1,,0,10
191,2831,11,11,3,-3014,0,0,0,0,1,1,,11,11
191,2831,11,12,8,-7612,0,0,0,0,1,1,,11,11
191,2831,11,13,2,-4062,0,0,0,0,1,1,,11,11
191,2831,11,14,3,4797,1,3,1,0,1,1,,3,3
191,2831,11,15,0,4322,1,0,1,0,1,1,,0,0
191,2831,11,16,0,3699,0,0,0,0,1,1,,0,10
191,2831,11,17,0,-180,0,0,0,0,1,1,,0,10
191,2831,11,18,0,-12805,0,0,0,0,1,1,,10,10
191,2831,11,19,3,-31128,0,0,0,0,1,1,,10,10
191,2831,11,20,0,-27758,0,0,0,0,1,1,,10,10
192,16,0,0,0,-35711,0,0,0,0,1,1,,10,10
192,16,0,1,2,-34122,0,0,0,0,1,1,,10,10
192,16,0,2,0,-29395,0,0,0,0,1,1,,10,10
192,16,0,3,0,-20262,0,0,0,0,1,1,,10,10
192,16,0,4,0,-12305,0,0,0,0,1,1,,10,10
192,16,0,5,0,-15674,0,0,0,0,1,1,,10,10
192,16,0,6,0,7812,1,0,1,0,1,1,,0,0
192,16,0,7,0,16519,1,0,2,0,1,1,,0,0
192,16,0,8,0,18197,1,0,3,0,1,1,,0,0
192,16,0,9,0,30897,1,0,4,0,1,1,,0,0
192,16,0,10,0,33300,1,0,0,10,0,0,0,0,0
192,16,0,11,4,19878,1,0,0,9,0,0,,4,4
192,16,0,12,0,16467,1,0,0,8,0,0,,0,0
192,16,0,13,0,16190,1,0,0,7,0,0,,0,0
192,16,0,14,0,14898,1,0,0,6,0,0,,0,0
192,16,0,15,0,19429,1,0,0,5,0,0,,0,0
192,16,0,16,4,1445,0,0,0,4,0,1,,4,10
192,16,0,17,7,-3273,0,0,0,3,0,1,,10,10
192,16,0,18,7,-9479,0,0,0,2,0,1,,10,10
192,16,0,19,7,-19483,0,0,0,1,0,1,,10,10
192,16,0,20,7,-37082,0,0,0,0,1,1,,10,10
193,272,1,0,2,-10206,0,0,0,0,1,1,,10,10
193,272,1,1,2,-12987,0,0,0,0,1,1,,10,10
193,272,1,2,2,-17876,0,0,0,0,1,1,,10,10
193,272,1,3,2,-20716,0,0,0,0,1,1,,10,10
193,272,1,4,2,-267,0,0,0,0,1,1,,10,10
193,272,1,5,1,14636,1,1,1,0,1,1,,1,1
193,272,1,6,1,17603,1,1,2,0,1,1,,1,1
193,272,1,7,1,21472,1,1,3,0,1,1,,1,1
193,272,1,8,1,21239,1,1,4,0,1,1,,1,1
193,272,1,9,1,19271,1,0,0,10,0,0,1,1,1
193,272,1,10,1,22207,1,0,0,9,0,0,,1,1
193,272,1,11,1,20195,1,0,0,8,0,0,,1,1
193,272,1,12,1,17348,1,0,0,7,0,0,,1,1
193,272,1,13,1,14423,1,0,0,6,0,0,,1,1
193,272,1,14,1,15445,1,0,0,5,0,0,,1,1
193,272,1,15,3,-15116,0,0,0,4,0,1,,10,10
193,272,1,16,3,-26862,0,0,0,3,0,1,,10,10
193,272,1,17,3,-19191,0,0,0,2,0,1,,10,10
193,272,1,18,3,-15648,0,0,0,1,0,1,,10,10
193,272,1,19,3,-20491,0,0,0,0,1,1,,10,10
193,272,1,20,3,-49000,0,0,0,0,1,1,,10,10
194,528,2,0,8,-45539,0,0,0,0,1,1,,10,10
194,528,2,1,2,-48828,0,0,0,0,1,1,,10,10
194,528,2,2,8,-44409,0,0,0,0,1,1,,10,10
194,528,2,3,2,-34318,0,0,0,0,1,1,,10,10
194,528,2,4,2,2142,0,0,0,0,1,1,,2,10
194,528,2,5,2,4473,1,2,1,0,1,1,,2,2
194,528,2,6,2,10710,1,2,2,0,1,1,,2,2
194,528,2,7,2,8039,1,2,3,0,1,1,,2,2
194,528,2,8,2,8540,1,2,4,0,1,1,,2,2
194,528,2,9,2,4604,1,0,0,10,0,0,2,2,2
194,528,2,10,2,6578,1,0,0,9,0,0,,2,2
194,528,2,11,2,4142,0,0,0,8,0,1,,2,10
194,528,2,12,9,3023,0,0,0,7,0,1,,9,10
194,528,2,13,3,6272,1,0,0,6,0,1,,3,3
194,528,2,14,3,6788,1,0,0,5,0,1,,3,3
194,528,2,15,3,2126,0,0,0,4,0,1,,3,10
194,528,2,16,3,-769,0,0,0,3,0,1,,11,11
194,528,2,17,3,-729,0,0,0,2,0,1,,11,11
194,528,2,18,3,-18439,0,0,0,1,0,1,,10,10
194,528,2,19,3,-30149,0,0,0,0,1,1,,10,10
194,528,2,20,3,-41861,0,0,0,0,1,1,,10,10
195,784,3,0,7,-47565,0,0,0,0,1,1,,10,10
195,784,3,1,7,-23841,0,0,0,0,1,1,,10,10
195,784,3,2,3,-7229,0,0,0,0,1,1,,10,10
195,784,3,3,3,5410,1,3,1,0,1,1,,3,3
195,784,3,4,9,840,0,0,0,0,1,1,,9,10
195,784,3,5,3,1523,0,0,0,0,1,1,,3,10
195,784,3,6,9,6637,1,9,1,0,1,1,,9,9
195,784,3,7,3,7372,1,3,1,0,1,1,,3,3
195,784,3,8,9,14878,1,9,1,0,1,1,,9,9
195,784,3,9,3,20655,1,3,1,0,1,1,,3,3
195,784,3,10,3,28206,1,3,2,0,1,1,,3,3
195,784,3,11,3,21299,1,3,3,0,1,1,,3,3
195,784,3,12,3,18249,1,3,4,0,1,1,,3,3
195,784,3,13,3,20529,1,0,0,10,0,0,3,3,3
195,784,3,14,3,19591,1,0,0,9,0,0,,3,3
195,784,3,15,3,22737,1,0,0,8,0,0,,3,3
195,784,3,16,6,21254,1,0,0,7,0,0,,6,6
195,784,3,17,6,12278,1,0,0,6,0,0,,6,6
195,784,3,18,0,6265,1,0,0,5,0,0,,0,0
195,784,3,19,0,-28955,0,0,0,4,0,1,,10,10
195,784,3,20,0,-37930,0,0,0,3,0,1,,10,10
196,1040,4,0,4,-17128,0,0,0,0,1,1,,10,10
196,1040,4,1,4,-10522,0,0,0,0,1,1,,10,10
196,1040,4,2,7,-11444,0,0,0,0,1,1,,10,10
196,1040,4,3,1,2057,0,0,0,0,1,1,,1,10
196,1040,4,4,1,16347,1,1,1,0,1,1,,1,1
196,1040,4,5,1,17360,1,1,2,0,1,1,,1,1
196,1040,4,6,1,14560,1,1,3,0,1,1,,1,1
196,1040,4,7,4,13565,1,4,1,0,1,1,,4,4
196,1040,4,8,4,17679,1,4,2,0,1,1,,4,4
196,1040,4,9,4,16927,1,4,3,0,1,1,,4,4
196,1040,4,10,4,16381,1,4,4,0,1,1,,4,4
196,1040,4,11,4,3547,0,0,0,0,1,1,,4,10
196,1040,4,12,4,10190,1,4,1,0,1,1,,4,4
196,1040,4,13,8,25105,1,8,1,0,1,1,,8,8
196,1040,4,14,2,2176,0,0,0,0,1,1,,2,10
196,1040,4,15,0,8777,1,0,1,0,1,1,,0,0
196,1040,4,16,0,8432,1,0,2,0,1,1,,0,0
196,1040,4,17,0,16371,1,0,3,0,1,1,,0,0
196,1040,4,18,0,8593,1,0,4,0,1,1,,0,0
196,1040,4,19,8,-16924,0,0,0,0,1,1,,10,10
196,1040,4,20,8,-19403,0,0,0,0,1,1,,10,10
197,1296,5,0,3,-30703,0,0,0,0,1,1,,10,10
197,1296,5,1,3,-21326,0,0,0,0,1,1,,10,10
197,1296,5,2,3,-26803,0,0,0,0,1,1,,10,10
197,1296,5,3,3,-9934,0,0,0,0,1,1,,10,10
197,1296,5,4,3,-4517,0,0,0,0,1,1,,10,10
197,1296,5,5,5,7301,1,5,1,0,1,1,,5,5
197,1296,5,6,5,13225,1,5,2,0,1,1,,5,5
197,1296,5,7,5,17500,1,5,3,0,1,1,,5,5
197,1296,5,8,5,20947,1,5,4,0,1,1,,5,5
197,1296,5,9,5,25643,1,0,0,10,0,0,5,5,5
197,1296,5,10,5,29091,1,0,0,9,0,0,,5,5
197,1296,5,11,5,29998,1,0,0,8,0,0,,5,5
197,1296,5,12,5,32350,1,0,0,7,0,0,,5,5
197,1296,5,13,5,22393,1,0,0,6,0,0,,5,5
197,1296,5,14,5,19601,1,0,0,5,0,0,,5,5
197,1296,5,15,5,20715,1,0,0,4,0,0,,5,5
197,1296,5,16,5,3982,0,0,0,3,0,1,,4,10
197,1296,5,17,2,-14076,0,0,0,2,0,1,,10,10
197,1296,5,18,2,-12617,0,0,0,1,0,1,,10,10
197,1296,5,19,0,-35129,0,0,0,0,1,1,,10,10
197,1296,5,20,0,-37930,0,0,0,0,1,1,,10,10
198,1552,6,0,9,-30608,0,0,0,0,1,1,,10,10
198,1552,6,1,0,-33356,0,0,0,0,1,1,,10,10
198,1552,6,2,0,-12582,0,0,0,0,1,1,,10,10
198,1552,6,3,0,-1134,0,0,0,0,1,1,,10,10
198,1552,6,4,2,4645,1,2,1,0,1,1,,2,2
198,1552,6,5,6,9986,1,6,1,0,1,1,,6,6
198,1552,6,6,6,10078,1,6,2,0,1,1,,6,6
198,1552,6,7,6,14952,1,6,3,0,1,1,,6,6
198,1552,6,8,6,17311,1,6,4,0,1,1,,6,6
198,1552,6,9,6,20982,1,0,0,10,0,0,6,6,6
198,1552,6,10,6,19169,1,0,0,9,0,0,,6,6
198,1552,6,11,6,19550,1,0,0,8,0,0,,6,6
198,1552,6,12,6,24189,1,0,0,7,0,0,,6,6
198,1552,6,13,6,18803,1,0,0,6,0,0,,6,6
198,1552,6,14,6,12188,1,0,0,5,0,0,,6,6
198,1552,6,15,6,10852,1,0,0,4,0,0,,6,6
198,1552,6,16,3,-282,0,0,0,3,0,1,,10,10
198,1552,6,17,6,3821,0,0,0,2,0,1,,6,10
198,1552,6,18,6,-4349,0,0,0,1,0,1,,10,10
198,1552,6,19,3,-22689,0,0,0,0,1,1,,10,10
198,1552,6,20,2,-23034,0,0,0,0,1,1,,10,10
199,1808,7,0,3,-34486,0,0,0,0,1,1,,10,10
199,1808,7,1,3,-24647,0,0,0,0,1,1,,10,10
199,1808,7,2,3,-14057,0,0,0,0,1,1,,10,10
199,1808,7,3,3,-2176,0,0,0,0,1,1,,10,10
199,1808,7,4,7,9766,1,7,1,0,1,1,,7,7
199,1808,7,5,2,14923,1,2,1,0,1,1,,2,2
199,1808,7,6,7,14897,1,7,1,0,1,1,,7,7
199,1808,7,7,2,12814,1,2,1,0,1,1,,2,2
199,1808,7,8,2,12913,1,2,2,0,1,1,,2,2
199,1808,7,9,7,23178,1,7,1,0,1,1,,7,7
199,1808,7,10,2,21591,1,2,1,0,1,1,,2,2
199,1808,7,11,7,15539,1,7,1,0,1,1,,7,7
199,1808,7,12,7,12386,1,7,2,0,1,1,,7,7
199,1808,7,13,7,7417,1,7,3,0,1,1,,7,7
199,1808,7,14,3,-1020,0,0,0,0,1,1,,11,11
199,1808,7,15,3,7882,1,3,1,0,1,1,,3,3
199,1808,7,16,3,7833,1,3,2,0,1,1,,3,3
199,1808,7,17,3,920,0,0,0,0,1,1,,3,10
199,1808,7,18,3,-13813,0,0,0,0,1,1,,10,10
199,1808,7,19,3,-32637,0,0,0,0,1,1,,10,10
199,1808,7,20,3,-38755,0,0,0,0,1,1,,10,10
200,2064,8,0,2,-36674,0,0,0,0,1,1,,10,10
200,2064,8,1,8,-34926,0,0,0,0,1,1,,10,10
200,2064,8,2,8,-35810,0,0,0,0,1,1,,10,10
200,2064,8,3,8,-27639,0,0,0,0,1,1,,10,10
200,2064,8,4,8,-19121,0,0,0,0,1,1,,10,10
200,2064,8,5,8,-4843,0,0,0,0,1,1,,10,10
200,2064,8,6,8,-8728,0,0,0,0,1,1,,10,10
200,2064,8,7,8,12943,1,8,1,0,1,1,,8,8
200,2064,8,8,8,19176,1,8,2,0,1,1,,8,8
200,2064,8,9,8,25169,1,8,3,0,1,1,,8,8
200,2064,8,10,8,30082,1,8,4,0,1,1,,8,8
200,2064,8,11,8,26728,1,0,0,10,0,0,8,8,8
200,2064,8,12,8,19334,1,0,0,9,0,0,,8,8
200,2064,8,13,8,27523,1,0,0,8,0,0,,8,8
200,2064,8,14,8,24419,1,0,0,7,0,0,,8,8
200,2064,8,15,8,19311,1,0,0,6,0,0,,8,8
200,2064,8,16,3,1596,0,0,0,5,0,1,,3,10
200,2064,8,17,7,-6302,0,0,0,4,0,1,,10,10
200,2064,8,18,3,-14751,0,0,0,3,0,1,,10,10
200,2064,8,19,3,-12300,0,0,0,2,0,1,,10,10
200,2064,8,20,2,-21509,0,0,0,1,0,1,,10,10
201,2320,9,0,0,-27758,0,0,0,0,1,1,,10,10
201,2320,9,1,0,-23178,0,0,0,0,1,1,,10,10
201,2320,9,2,2,-28010,0,0,0,0,1,1,,10,10
201,2320,9,3,8,-14735,0,0,0,0,1,1,,10,10
201,2320,9,4,2,-10635,0,0,0,0,1,1,,10,10
201,2320,9,5,8,-9283,0,0,0,0,1,1,,10,10
201,2320,9,6,5,-19821,0,0,0,0,1,1,,10,10
201,2320,9,7,9,-4098,0,0,0,0,1,1,,11,11
201,2320,9,8,9,5595,1,9,1,0,1,1,,9,9
201,2320,9,9,9,13332,1,9,2,0,1,1,,9,9
201,2320,9,10,9,2262,0,0,0,0,1,1,,9,10
201,2320,9,11,9,9642,1,9,1,0,1,1,,9,9
201,2320,9,12,9,6291,1,9,2,0,1,1,,9,9
201,2320,9,13,9,5449,1,9,3,0,1,1,,9,9
201,2320,9,14,9,7956,1,9,4,0,1,1,,9,9
201,2320,9,15,9,9529,1,0,0,10,0,0,9,9,9
201,2320,9,16,9,10969,1,0,0,9,0,0,,9,9
201,2320,9,17,4,19374,1,0,0,8,0,0,,4,4
201,2320,9,18,4,-18300,0,0,0,7,0,1,,10,10
201,2320,9,19,4,-13184,0,0,0,6,0,1,,10,10
201,2320,9,20,8,-15724,0,0,0,5,0,1,,10,10
202,2576,10,0,7,-38497,0,0,0,0,1,1,,10,10
202,2576,10,1,3,-40079,0,0,0,0,1,1,,10,10
202,2576,10,2,7,-45616,0,0,0,0,1,1,,10,10
202,2576,10,3,7,-35740,0,0,0,0,1,1,,10,10
202,2576,10,4,3,-40139,0,0,0,0,1,1,,10,10
202,2576,10,5,7,-47428,0,0,0,0,1,1,,10,10
202,2576,10,6,7,-40406,0,0,0,0,1,1,,10,10
202,2576,10,7,7,-54014,0,0,0,0,1,1,,10,10
202,2576,10,8,7,-34339,0,0,0,0,1,1,,10,10
202,2576,10,9,6,-33725,0,0,0,0,1,1,,10,10
202,2576,10,10,7,-47565,0,0,0,0,1,1,,10,10
202,2576,10,11,7,-20754,0,0,0,0,1,1,,10,10
202,2576,10,12,7,-9056,0,0,0,0,1,1,,10,10
202,2576,10,13,7,967,0,0,0,0,1,1,,7,10
202,2576,10,14,7,-5579,0,0,0,0,1,1,,10,10
202,2576,10,15,7,5998,1,7,1,0,1,1,,0,0
202,2576,10,16,7,8726,1,7,2,0,1,1,,7,7
202,2576,10,17,7,11279,1,7,3,0,1,1,,7,7
202,2576,10,18,7,14206,1,7,4,0,1,1,,7,7
202,2576,10,19,4,23114,1,4,1,0,1,1,,4,4
202,2576,10,20,2,-36220,0,0,0,0,1,1,,10,10
203,2832,11,0,2,-52506,0,0,0,0,1,1,,10,10
203,2832,11,1,8,-35007,0,0,0,0,1,1,,10,10
203,2832,11,2,8,-36167,0,0,0,0,1,1,,10,10
203,2832,11,3,9,-1812,0,0,0,0,1,1,,11,11
203,2832,11,4,8,-4669,0,0,0,0,1,1,,11,11
203,2832,11,5,3,-1211,0,0,0,0,1,1,,11,11
203,2832,11,6,8,3154,0,0,0,0,1,1,,8,10
203,2832,11,7,8,-3299,0,0,0,0,1,1,,11,11
203,2832,11,8,8,3620,0,0,0,0,1,1,,8,10
203,2832,11,9,8,-808,0,0,0,0,1,1,,11,11
203,2832,11,10,2,-1701,0,0,0,0,1,1,,11,11
203,2832,11,11,8,7979,1,8,1,0,1,1,,8,8
203,2832,11,12,4,17537,1,4,1,0,1,1,,4,4
203,2832,11,13,2,2106,0,0,0,0,1,1,,2,10
203,2832,11,14,2,1060,0,0,0,0,1,1,,2,10
203,2832,11,15,2,-6888,0,0,0,0,1,1,,11,11
203,2832,11,16,3,-5103,0,0,0,0,1,1,,10,10
203,2832,11,17,0,-6062,0,0,0,0,1,1,,10,10
203,2832,11,18,0,-7518,0,0,0,0,1,1,,10,10
203,2832,11,19,0,-20974,0,0,0,0,1,1,,10,10
203,2832,11,20,0,-32257,0,0,0,0,1,1,,10,10
204,17,0,0,2,-21509,0,0,0,0,1,1,,10,10
204,17,0,1,6,-4963,0,0,0,0,1,1,,10,10
204,17,0,2,7,-2466,0,0,0,0,1,1,,10,10
204,17,0,3,6,870,0,0,0,0,1,1,,6,10
204,17,0,4,4,10842,1,4,1,0,1,1,,0,0
204,17,0,5,4,13781,1,4,2,0,1,1,,4,4
204,17,0,6,4,19153,1,4,3,0,1,1,,4,4
204,17,0,7,4,20265,1,4,4,0,1,1,,4,4
204,17,0,8,4,19896,1,0,0,10,0,0,4,4,4
